CustomerID,Age,NPS,account_age_days,age_group,total_purchase_value,total_frequency,product_diversity,Plan,subscription_duration_days,subscription_age_days,is_active,last_interaction_date,total_interactions,total_late_payments,payment_count,late_payment_rate,payment_risk_score,PageViews,TimeSpent(minutes),engagement_ratio,engagement_intensity,total_actions,add_to_cart_count,search_count,click_count,unique_pages,cart_conversion_rate,search_intensity,page_diversity,Logins,frequency_score,engagement_score,avg_rating,avg_comment_length,sentiment_score,is_negative,is_positive,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,click_through_rate,marketing_engagement,ChurnLabel,customer_segment,Gender_Female,Gender_Male,Segment_Segment A,Segment_Segment B,Segment_Segment C,nps_category_Detractor,nps_category_Passive,nps_category_Promoter
3227,44,1,371,1,6092.5599999999995,41,10,2648.6417537942666,40,450,0,2022-12-15,57,95,3,23.75,2256.25,83,6,0.07142857142857142,498,4,3,0,1,4,0.6,0.0,0.8,24,4,96,5.0,70.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3228,48,9,784,1,1271.44,29,4,2722.5928129829986,238,383,0,2022-09-03,12,10,3,2.5,25.0,92,80,0.8602150537634409,7360,31,7,14,10,13,0.21875,0.4375,0.40625,25,1,25,3.0,87.0,0.6,0,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3229,24,0,39,3,2198.04,25,5,2760.524358974359,241,298,0,2022-09-30,44,73,3,18.25,1332.25,54,35,0.6363636363636364,1890,3,1,1,1,3,0.25,0.25,0.75,6,4,24,4.0,22.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3230,52,1,355,2,5299.72,65,9,2824.68776096823,708,781,0,2022-04-30,13,29,3,7.25,210.25,6,22,3.142857142857143,132,49,16,18,15,14,0.32,0.36,0.28,25,30,750,4.0,97.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3231,47,3,860,1,1177.18,13,3,2699.5260949464014,1039,1207,0,2022-12-07,56,91,3,22.75,2070.25,25,35,1.3461538461538463,875,16,4,6,6,11,0.23529411764705882,0.35294117647058826,0.6470588235294118,12,30,360,5.0,62.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3232,56,0,1427,2,2274.67,28,5,2905.6960032626425,734,1024,0,2022-11-28,45,65,3,16.25,1056.25,6,26,3.7142857142857144,156,24,5,11,8,10,0.2,0.44,0.4,24,30,720,3.0,108.0,0.6,0,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3233,41,0,1019,1,3456.19,29,7,2689.6225463743676,41,643,0,2022-09-15,11,78,3,19.5,1521.0,44,18,0.4,792,50,11,16,23,13,0.21568627450980393,0.3137254901960784,0.2549019607843137,20,1,20,2.0,123.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3234,57,0,1209,2,2309.8,26,4,2850.765112903226,694,955,0,2022-12-19,58,66,3,16.5,1089.0,1,15,7.5,15,37,11,16,10,13,0.2894736842105263,0.42105263157894735,0.34210526315789475,2,1,2,1.0,111.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3235,35,0,815,0,1227.8000000000002,19,4,2648.6417537942666,491,1320,0,2022-05-12,14,66,3,16.5,1089.0,24,24,0.96,576,36,10,19,7,13,0.2702702702702703,0.5135135135135135,0.35135135135135137,5,1,5,1.0,38.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3236,49,8,109,1,5470.22,41,9,2699.5260949464014,57,164,0,2022-08-25,14,9,3,2.25,20.25,13,72,5.142857142857143,936,18,5,7,6,9,0.2631578947368421,0.3684210526315789,0.47368421052631576,1,30,30,5.0,83.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3237,32,0,180,0,3450.1099999999997,30,6,2859.7781433224754,6,434,0,2020-11-16,3,56,3,14.0,784.0,85,13,0.1511627906976744,1105,10,3,2,5,6,0.2727272727272727,0.18181818181818182,0.5454545454545454,28,1,28,3.0,54.0,0.6,0,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3238,56,0,961,2,698.5799999999999,17,3,2832.731828298887,110,338,0,2022-06-25,10,7,3,1.75,12.25,29,50,1.6666666666666667,1450,44,16,9,19,14,0.35555555555555557,0.2,0.3111111111111111,23,4,92,4.0,59.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3239,28,2,533,0,383.51,3,1,2648.6417537942666,999,1067,0,2021-09-21,13,12,3,3.0,36.0,92,51,0.5483870967741935,4692,24,8,8,8,12,0.32,0.32,0.48,2,1,2,4.0,151.0,0.8,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3240,31,8,713,0,4366.38,61,9,2714.759176470588,58,198,0,2022-10-02,15,7,3,1.75,12.25,91,43,0.4673913043478261,3913,30,10,10,10,12,0.3225806451612903,0.3225806451612903,0.3870967741935484,5,30,150,2.0,121.0,0.4,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3241,68,0,179,2,1775.8,33,5,2722.5928129829986,20,99,0,2022-05-27,9,41,3,10.25,420.25,75,28,0.3684210526315789,2100,35,14,10,11,14,0.3888888888888889,0.2777777777777778,0.3888888888888889,7,4,28,4.0,116.0,0.8,0,1,1,1,1,0.5,0.5,0.5,0.25,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3242,42,0,1073,1,4352.71,54,10,2664.971951219512,256,403,0,2022-12-08,9,7,3,1.75,12.25,29,84,2.8,2436,43,12,23,8,11,0.2727272727272727,0.5227272727272727,0.25,16,1,16,2.0,42.0,0.4,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3243,38,8,1403,1,3724.37,39,7,2828.649426229508,6,68,0,2021-03-11,2,6,3,1.5,9.0,49,27,0.54,1323,26,7,10,9,14,0.25925925925925924,0.37037037037037035,0.5185185185185185,27,1,27,2.0,144.0,0.4,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3244,24,2,1455,3,827.13,16,2,2761.3344992295843,139,652,0,2022-12-09,19,57,3,14.25,812.25,70,19,0.2676056338028169,1330,48,19,19,10,14,0.3877551020408163,0.3877551020408163,0.2857142857142857,30,30,900,2.0,53.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3245,21,2,527,3,1983.5900000000001,29,4,2723.1385667752443,54,260,0,2022-11-13,57,65,3,16.25,1056.25,72,17,0.2328767123287671,1224,28,9,9,10,11,0.3103448275862069,0.3103448275862069,0.3793103448275862,2,4,8,2.0,55.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3246,37,1,121,1,2336.34,14,4,2699.5260949464014,484,1275,0,2022-10-07,12,68,3,17.0,1156.0,49,11,0.22,539,31,9,16,6,13,0.28125,0.5,0.40625,4,30,120,4.0,63.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3247,64,0,433,2,587.29,12,2,2859.7781433224754,98,629,0,2022-12-19,36,69,3,17.25,1190.25,58,30,0.5084745762711864,1740,46,20,16,10,13,0.425531914893617,0.3404255319148936,0.2765957446808511,1,4,4,2.0,41.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3248,49,3,533,1,546.14,1,1,2790.271692073171,194,495,0,2022-11-17,59,60,3,15.0,900.0,56,14,0.24561403508771928,784,38,9,12,17,14,0.23076923076923078,0.3076923076923077,0.358974358974359,4,1,4,5.0,127.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3249,69,1,1265,2,2051.3399999999997,45,6,2859.7781433224754,697,824,0,2022-12-23,48,61,3,15.25,930.25,62,9,0.14285714285714285,558,49,22,14,13,12,0.44,0.28,0.24,12,4,48,1.0,37.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3250,45,1,165,1,3087.73,45,7,2714.759176470588,536,655,0,2019-08-18,2,34,3,8.5,289.0,56,20,0.3508771929824561,1120,38,13,12,13,12,0.3333333333333333,0.3076923076923077,0.3076923076923077,20,4,80,5.0,70.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3251,28,4,964,0,2716.89,26,4,2720.9656097560974,336,859,0,2022-09-20,17,12,3,3.0,36.0,25,16,0.6153846153846154,400,17,3,8,6,11,0.16666666666666666,0.4444444444444444,0.6111111111111112,20,30,600,3.0,112.0,0.6,0,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3252,48,8,1,1,4205.01,39,7,2689.6225463743676,434,541,0,2022-11-29,13,7,3,1.75,12.25,57,90,1.5517241379310345,5130,35,9,13,13,13,0.25,0.3611111111111111,0.3611111111111111,2,1,2,3.0,22.0,0.6,0,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3253,67,8,240,2,4074.35,47,8,2816.218536977492,1008,1176,0,2022-02-15,12,6,3,1.5,9.0,28,61,2.103448275862069,1708,32,12,8,12,11,0.36363636363636365,0.24242424242424243,0.3333333333333333,27,1,27,1.0,172.0,0.2,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3254,56,4,392,2,3600.96,57,9,2648.6417537942666,227,913,0,2022-11-04,18,10,3,2.5,25.0,27,24,0.8571428571428571,648,50,17,15,18,14,0.3333333333333333,0.29411764705882354,0.27450980392156865,17,1,17,2.0,58.0,0.4,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3255,45,6,980,1,2965.87,28,5,2850.765112903226,828,1096,0,2022-11-23,13,9,3,2.25,20.25,98,15,0.15151515151515152,1470,28,9,13,6,13,0.3103448275862069,0.4482758620689655,0.4482758620689655,1,4,4,2.0,72.0,0.4,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3256,22,1,1276,3,398.79,7,1,2699.5260949464014,605,1110,0,2022-12-17,31,59,3,14.75,870.25,92,1,0.010752688172043012,92,41,13,11,17,12,0.30952380952380953,0.2619047619047619,0.2857142857142857,6,1,6,4.0,80.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3257,55,2,346,2,2382.01,23,6,2689.6225463743676,855,1272,0,2022-09-10,13,7,3,1.75,12.25,4,2,0.4,8,40,11,13,16,13,0.2682926829268293,0.3170731707317073,0.3170731707317073,27,1,27,5.0,131.0,1.0,0,1,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3258,49,0,388,1,4575.0199999999995,48,7,2718.572922824302,130,161,0,2022-12-14,16,61,3,15.25,930.25,76,5,0.06493506493506493,380,32,11,8,13,12,0.3333333333333333,0.24242424242424243,0.36363636363636365,10,30,300,5.0,119.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3259,21,9,487,3,4022.37,41,8,2664.971951219512,261,343,0,2022-04-12,10,7,3,1.75,12.25,51,78,1.5,3978,41,12,12,17,13,0.2857142857142857,0.2857142857142857,0.30952380952380953,4,4,16,4.0,24.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3260,65,3,266,2,3273.33,71,10,2714.759176470588,100,290,0,2019-11-29,1,7,3,1.75,12.25,67,48,0.7058823529411765,3216,21,11,7,3,9,0.5,0.3181818181818182,0.4090909090909091,25,4,100,2.0,58.0,0.4,1,0,9,9,9,0.9,0.9,0.9,0.81,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3261,29,0,1236,0,2676.04,14,5,2664.971951219512,617,1174,0,2022-12-05,48,27,3,6.75,182.25,10,23,2.090909090909091,230,10,9,1,0,6,0.8181818181818182,0.09090909090909091,0.5454545454545454,7,4,28,4.0,63.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3262,69,6,625,2,1330.8799999999999,29,5,2722.5928129829986,33,680,0,2022-11-01,12,8,3,2.0,16.0,40,102,2.4878048780487805,4080,20,9,7,4,10,0.42857142857142855,0.3333333333333333,0.47619047619047616,18,1,18,2.0,95.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3263,70,7,210,2,5179.76,50,10,2722.5928129829986,233,1017,0,2022-12-30,18,8,3,2.0,16.0,57,26,0.4482758620689655,1482,12,6,3,3,8,0.46153846153846156,0.23076923076923078,0.6153846153846154,26,1,26,2.0,110.0,0.4,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3264,30,0,1460,0,558.4100000000001,14,3,2723.1385667752443,95,259,0,2022-11-28,34,43,3,10.75,462.25,32,28,0.8484848484848485,896,28,7,9,12,13,0.2413793103448276,0.3103448275862069,0.4482758620689655,4,1,4,1.0,107.0,0.2,1,0,9,9,9,0.9,0.9,0.9,0.81,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3265,25,2,747,3,733.37,17,2,2722.5928129829986,571,1284,0,2022-07-08,5,67,3,16.75,1122.25,24,34,1.36,816,26,7,11,8,11,0.25925925925925924,0.4074074074074074,0.4074074074074074,22,30,660,1.0,129.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3266,61,5,844,2,540.02,10,1,2816.218536977492,369,1454,0,2022-09-17,16,2,3,0.5,1.0,28,79,2.7241379310344827,2212,15,5,6,4,9,0.3125,0.375,0.5625,17,4,68,1.0,130.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3267,22,1,424,3,3977.54,39,6,2832.731828298887,407,1357,0,2022-12-27,27,46,3,11.5,529.0,14,17,1.1333333333333333,238,37,18,12,7,12,0.47368421052631576,0.3157894736842105,0.3157894736842105,17,30,510,4.0,61.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3268,23,0,305,3,2655.28,22,4,2832.731828298887,106,194,0,2022-11-07,20,47,3,11.75,552.25,48,16,0.32653061224489793,768,1,0,0,1,1,0.0,0.0,0.5,4,30,120,5.0,156.0,1.0,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3269,63,9,1246,2,5164.030000000001,26,7,2760.524358974359,181,794,0,2022-06-01,14,10,3,2.5,25.0,64,19,0.2923076923076923,1216,46,22,15,9,14,0.46808510638297873,0.3191489361702128,0.2978723404255319,18,1,18,2.0,22.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3270,42,2,879,1,2409.01,28,6,2664.971951219512,71,781,0,2022-12-02,12,9,3,2.25,20.25,55,12,0.21428571428571427,660,40,17,13,10,13,0.4146341463414634,0.3170731707317073,0.3170731707317073,9,30,270,3.0,60.0,0.6,0,0,1,1,1,0.5,0.5,0.5,0.25,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3271,28,1,1413,0,3249.05,36,6,2714.759176470588,657,793,0,2019-07-30,2,93,3,23.25,2162.25,97,22,0.22448979591836735,2134,20,9,6,5,10,0.42857142857142855,0.2857142857142857,0.47619047619047616,3,30,90,1.0,77.0,0.2,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3272,26,0,668,0,332.73,19,2,2699.5260949464014,937,945,0,2022-06-12,10,5,3,1.25,6.25,42,31,0.7209302325581395,1302,41,18,12,11,12,0.42857142857142855,0.2857142857142857,0.2857142857142857,16,1,16,2.0,51.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3273,37,5,687,1,1686.26,19,4,2859.17713622291,54,113,0,2021-09-14,6,10,3,2.5,25.0,49,77,1.54,3773,30,9,11,10,13,0.2903225806451613,0.3548387096774194,0.41935483870967744,25,4,100,5.0,100.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3274,65,4,1093,2,3647.76,33,6,2699.5260949464014,288,480,0,2022-09-05,19,11,3,2.75,30.25,69,55,0.7857142857142857,3795,28,8,10,10,13,0.27586206896551724,0.3448275862068966,0.4482758620689655,13,4,52,5.0,142.0,1.0,0,1,3,3,3,0.75,0.75,0.75,0.5625,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3275,25,5,995,3,3392.76,30,8,2760.524358974359,258,261,0,2022-08-06,5,9,3,2.25,20.25,91,18,0.1956521739130435,1638,43,16,17,10,13,0.36363636363636365,0.38636363636363635,0.29545454545454547,29,4,116,5.0,105.0,1.0,0,1,1,1,1,0.5,0.5,0.5,0.25,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3276,51,1,753,2,2512.45,15,4,2723.1385667752443,633,976,0,2022-11-22,26,74,3,18.5,1369.0,44,27,0.6,1188,12,3,4,5,10,0.23076923076923078,0.3076923076923077,0.7692307692307693,14,1,14,4.0,112.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3277,57,3,1094,2,4406.91,50,7,2722.5928129829986,302,445,0,2022-11-09,4,64,3,16.0,1024.0,49,5,0.1,245,7,1,2,4,6,0.125,0.25,0.75,4,4,16,2.0,97.0,0.4,1,0,1,1,1,0.5,0.5,0.5,0.25,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3278,38,0,88,1,1860.4,30,4,2828.649426229508,428,1002,0,2022-08-26,6,88,3,22.0,1936.0,64,6,0.09230769230769231,384,33,12,7,14,14,0.35294117647058826,0.20588235294117646,0.4117647058823529,9,4,36,3.0,26.0,0.6,0,0,3,3,3,0.75,0.75,0.75,0.5625,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3279,59,1,342,2,4540.17,55,9,2648.6417537942666,30,38,0,2022-12-30,10,64,3,16.0,1024.0,40,8,0.1951219512195122,320,46,14,18,14,13,0.2978723404255319,0.3829787234042553,0.2765957446808511,22,30,660,4.0,101.0,0.8,0,1,7,7,7,0.875,0.875,0.875,0.765625,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3280,59,5,621,2,2520.4,30,4,2648.6417537942666,453,750,0,2021-07-18,8,5,3,1.25,6.25,72,46,0.6301369863013698,3312,40,13,11,16,14,0.3170731707317073,0.2682926829268293,0.34146341463414637,2,4,8,4.0,52.0,0.8,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3281,20,7,1445,3,5027.05,50,9,2720.9656097560974,764,1386,0,2022-10-31,18,4,3,1.0,4.0,95,34,0.3541666666666667,3230,8,3,3,2,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,24,4,96,1.0,138.0,0.2,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3282,57,9,1097,2,2270.59,11,3,2714.759176470588,70,97,0,2022-09-18,11,9,3,2.25,20.25,64,59,0.9076923076923077,3776,2,0,1,1,2,0.0,0.3333333333333333,0.6666666666666666,22,4,88,4.0,78.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3283,50,3,902,1,4533.95,60,10,2722.5928129829986,873,1055,0,2022-12-04,20,72,3,18.0,1296.0,59,2,0.03333333333333333,118,33,14,13,6,13,0.4117647058823529,0.38235294117647056,0.38235294117647056,16,30,480,2.0,70.0,0.4,1,0,1,1,1,0.5,0.5,0.5,0.25,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3284,53,0,951,2,2704.38,26,5,2760.524358974359,462,839,0,2022-11-20,57,71,3,17.75,1260.25,70,31,0.43661971830985913,2170,47,14,16,17,14,0.2916666666666667,0.3333333333333333,0.2916666666666667,27,1,27,2.0,88.0,0.4,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3285,60,8,871,2,4357.37,51,9,2790.271692073171,490,695,0,2021-03-20,4,7,3,1.75,12.25,5,67,11.166666666666666,335,34,10,10,14,13,0.2857142857142857,0.2857142857142857,0.37142857142857144,15,4,60,3.0,45.0,0.6,0,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3286,37,0,921,1,4303.0,40,9,2720.9656097560974,248,519,0,2022-12-15,49,45,3,11.25,506.25,46,2,0.0425531914893617,92,13,3,4,6,10,0.21428571428571427,0.2857142857142857,0.7142857142857143,27,1,27,4.0,94.0,0.8,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3287,26,8,784,0,4135.11,45,6,2824.68776096823,1137,1433,0,2022-08-19,10,3,3,0.75,2.25,31,39,1.21875,1209,8,3,2,3,4,0.3333333333333333,0.2222222222222222,0.4444444444444444,23,4,92,1.0,86.0,0.2,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3288,54,9,125,2,3661.96,48,8,2760.524358974359,167,186,0,2022-07-22,16,6,3,1.5,9.0,39,86,2.15,3354,23,3,6,14,12,0.125,0.25,0.5,30,4,120,3.0,88.0,0.6,0,0,1,1,1,0.5,0.5,0.5,0.25,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3289,19,9,1334,3,2265.61,26,5,2905.6960032626425,787,1038,0,2022-12-20,5,5,3,1.25,6.25,77,71,0.9102564102564102,5467,7,4,2,1,5,0.5,0.25,0.625,5,30,150,4.0,33.0,0.8,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3290,28,0,1009,0,4159.07,34,8,2723.1385667752443,460,831,0,2022-12-01,13,81,3,20.25,1640.25,88,35,0.39325842696629215,3080,38,11,10,17,14,0.28205128205128205,0.2564102564102564,0.358974358974359,21,30,630,1.0,56.0,0.2,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3291,69,3,47,2,2649.87,55,8,2723.1385667752443,75,540,0,2022-12-12,49,94,3,23.5,2209.0,55,3,0.05357142857142857,165,36,12,11,13,13,0.32432432432432434,0.2972972972972973,0.35135135135135137,28,4,112,2.0,93.0,0.4,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3292,33,0,1360,0,3803.86,56,8,2905.6960032626425,914,1396,0,2022-05-28,31,75,3,18.75,1406.25,80,28,0.345679012345679,2240,43,16,13,14,13,0.36363636363636365,0.29545454545454547,0.29545454545454547,17,30,510,1.0,56.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3293,35,3,1314,0,1218.17,23,4,2699.5260949464014,520,1252,0,2022-07-28,17,2,3,0.5,1.0,35,20,0.5555555555555556,700,25,5,8,12,11,0.19230769230769232,0.3076923076923077,0.4230769230769231,10,30,300,5.0,88.0,1.0,0,1,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3294,33,5,543,0,5656.9800000000005,37,9,2850.765112903226,260,276,0,2022-10-16,4,5,3,1.25,6.25,65,37,0.5606060606060606,2405,23,5,8,10,10,0.20833333333333334,0.3333333333333333,0.4166666666666667,20,1,20,5.0,127.0,1.0,0,1,7,7,7,0.875,0.875,0.875,0.765625,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3295,39,1,67,1,2574.52,18,5,2859.7781433224754,713,1317,0,2022-12-25,55,56,3,14.0,784.0,47,24,0.5,1128,49,14,15,20,13,0.28,0.3,0.26,19,30,570,3.0,93.0,0.6,0,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
